;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2539;CANCELADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57564861;0.0;0.0;33.0;f;1.0
2540;CANCELADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57564861;0.0;0.0;33.0;f;2.0
2541;CANCELADO;61c12ee39c8672f3afd1488aef6dd956;0.0;92127264.0;57564861;0.0;0.0;33.0;f;3.0
2542;APROVADO POR NOTA;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57564861;5.9;7.0;25.0;f;3.0
2543;APROVADO POR NOTA;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57564861;5.9;3.20000005;25.0;f;1.0
2544;APROVADO POR NOTA;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57564861;5.9;7.5;25.0;f;2.0
2545;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57564861;9.1;7.400000099999999;16.0;f;1.0
2546;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57564861;9.1;10.0;16.0;f;2.0
2547;APROVADO;6f3c5a2a8b8ce220b7fd4ec4769479d0;0.0;92127264.0;57564861;9.1;10.0;16.0;f;3.0
2548;CANCELADO;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57564861;;;0.0;f;1.0
2549;CANCELADO;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57564861;;;0.0;f;2.0
2550;CANCELADO;e9cabc6ba7df7c593437a89c4224e11a;0.0;92127264.0;57564861;;;0.0;f;3.0
2551;REPROVADO;c7ca8f11be2854934d2ba04f1724cdbe;0.0;92127264.0;57564861;4.5;4.0;24.0;f;1.0
2552;REPROVADO;c7ca8f11be2854934d2ba04f1724cdbe;0.0;92127264.0;57564861;4.5;3.5999999;24.0;f;2.0
2553;REPROVADO;c7ca8f11be2854934d2ba04f1724cdbe;0.0;92127264.0;57564861;4.5;6.0;24.0;f;3.0
2554;APROVADO POR NOTA;a49b60d45d706c0e7a01c85e0fe3854e;0.0;92127264.0;57564861;5.0;4.5;25.0;f;1.0
