;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
572;REPROVADO POR MÉDIA E POR FALTAS;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57576731;1.0;2.0999999;34.0;f;1.0
573;REPROVADO POR MÉDIA E POR FALTAS;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57576731;1.0;0.8999999759999999;34.0;f;2.0
574;REPROVADO POR MÉDIA E POR FALTAS;ef47e9a2a9fb4aa81943443816b13c3d;0.0;92127264.0;57576731;1.0;0.0;34.0;f;3.0
575;INDEFERIDO;a6828dd2dd4b8ff21c763f6d1f6f5e04;;92127264.0;57576731;;;;;
576;REPROVADO POR MÉDIA E POR FALTAS;a6828dd2dd4b8ff21c763f6d1f6f5e04;0.0;92127264.0;57576731;1.7;2.70000005;38.0;f;1.0
577;REPROVADO POR MÉDIA E POR FALTAS;a6828dd2dd4b8ff21c763f6d1f6f5e04;0.0;92127264.0;57576731;1.7;2.29999995;38.0;f;2.0
578;REPROVADO POR MÉDIA E POR FALTAS;a6828dd2dd4b8ff21c763f6d1f6f5e04;0.0;92127264.0;57576731;1.7;0.0;38.0;f;3.0
579;REPROVADO POR MÉDIA E POR FALTAS;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57576731;1.9;3.29999995;30.0;f;1.0
580;REPROVADO POR MÉDIA E POR FALTAS;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57576731;1.9;2.5;30.0;f;2.0
581;REPROVADO POR MÉDIA E POR FALTAS;70ab5bf4ea48b0305dac34a3b6ca9a30;0.0;92127264.0;57576731;1.9;0.0;30.0;f;3.0
582;REPROVADO POR MÉDIA E POR FALTAS;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57576731;0.8;0.0;50.0;f;2.0
583;REPROVADO POR MÉDIA E POR FALTAS;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57576731;0.8;2.4000001;50.0;f;1.0
584;REPROVADO POR MÉDIA E POR FALTAS;f8bd9385c1f1481d189651206ff59cd4;0.0;92127264.0;57576731;0.8;0.0;50.0;f;3.0
585;APROVADO;1084bfe76dd5ef9187ef67922d26e66a;0.0;92127264.0;57576731;7.6;6.0999999;2.0;f;1.0
586;APROVADO;1084bfe76dd5ef9187ef67922d26e66a;0.0;92127264.0;57576731;7.6;9.30000019;2.0;f;2.0
587;APROVADO;1084bfe76dd5ef9187ef67922d26e66a;0.0;92127264.0;57576731;7.6;7.5;2.0;f;3.0
588;APROVADO POR NOTA;10e449bd1f9b4f668d87b03921b9acad;0.0;92127264.0;57576731;5.5;3.79999995;6.0;f;1.0
589;APROVADO POR NOTA;10e449bd1f9b4f668d87b03921b9acad;0.0;92127264.0;57576731;5.5;4.80000019;6.0;f;2.0
590;APROVADO POR NOTA;10e449bd1f9b4f668d87b03921b9acad;0.0;92127264.0;57576731;5.5;3.5999999;6.0;t;3.0
591;APROVADO POR NOTA;cb61f93d6145ddb7d4a4e28b7fe33225;0.0;92127264.0;57576731;5.1;1.20000005;8.0;t;1.0
592;APROVADO POR NOTA;cb61f93d6145ddb7d4a4e28b7fe33225;0.0;92127264.0;57576731;5.1;6.5;8.0;f;2.0
593;APROVADO POR NOTA;cb61f93d6145ddb7d4a4e28b7fe33225;0.0;92127264.0;57576731;5.1;2.29999995;8.0;f;3.0
594;REPROVADO POR MÉDIA E POR FALTAS;a94a4705a3a0c2eb89e2897c6e76cf74;0.0;92127264.0;57576731;0.6;1.0;36.0;f;1.0
595;REPROVADO POR MÉDIA E POR FALTAS;a94a4705a3a0c2eb89e2897c6e76cf74;0.0;92127264.0;57576731;0.6;0.699999988;36.0;f;2.0
596;REPROVADO POR MÉDIA E POR FALTAS;a94a4705a3a0c2eb89e2897c6e76cf74;0.0;92127264.0;57576731;0.6;0.0;36.0;f;3.0
597;INDEFERIDO;4b11fb51905da447d0cefc76ce4f5f94;;92127264.0;57576731;;;;;
598;REPROVADO POR MÉDIA E POR FALTAS;4b11fb51905da447d0cefc76ce4f5f94;0.0;92127264.0;57576731;1.2;0.0;40.0;f;2.0
599;REPROVADO POR MÉDIA E POR FALTAS;4b11fb51905da447d0cefc76ce4f5f94;0.0;92127264.0;57576731;1.2;0.0;40.0;f;3.0
600;REPROVADO POR MÉDIA E POR FALTAS;4b11fb51905da447d0cefc76ce4f5f94;0.0;92127264.0;57576731;1.2;3.5;40.0;f;1.0
601;REPROVADO POR MÉDIA E POR FALTAS;b7526a03c4edcc77987629a48ac76b64;0.0;92127264.0;57576731;0.8;1.60000002;60.0;f;2.0
602;REPROVADO POR MÉDIA E POR FALTAS;b7526a03c4edcc77987629a48ac76b64;0.0;92127264.0;57576731;0.8;0.0;60.0;f;3.0
603;REPROVADO POR MÉDIA E POR FALTAS;b7526a03c4edcc77987629a48ac76b64;0.0;92127264.0;57576731;0.8;0.800000012;60.0;f;1.0
604;CANCELADO;159926c5f19d6b9565385e9e16d6f438;0.0;92127264.0;57576731;;0.800000012;0.0;f;1.0
605;CANCELADO;159926c5f19d6b9565385e9e16d6f438;0.0;92127264.0;57576731;;;0.0;f;2.0
606;CANCELADO;159926c5f19d6b9565385e9e16d6f438;0.0;92127264.0;57576731;;;0.0;f;3.0
607;INDEFERIDO;52575c6e0954fa8ff0b0eccdd54e56fc;;92127264.0;57576731;;;;;
608;CANCELADO;46fcfa469134e1d7294e54ec241ce9b2;0.0;92127264.0;57576731;;0.0;0.0;f;1.0
609;CANCELADO;46fcfa469134e1d7294e54ec241ce9b2;0.0;92127264.0;57576731;;;0.0;f;2.0
610;CANCELADO;46fcfa469134e1d7294e54ec241ce9b2;0.0;92127264.0;57576731;;;0.0;f;3.0
611;REPROVADO POR MÉDIA E POR FALTAS;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57576731;0.9;0.0;40.0;f;2.0
612;REPROVADO POR MÉDIA E POR FALTAS;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57576731;0.9;0.0;40.0;f;3.0
613;REPROVADO POR MÉDIA E POR FALTAS;f47ace7fbb22012f488f24b9a2593db9;0.0;92127264.0;57576731;0.9;2.5999999;40.0;f;1.0
614;APROVADO;b78957e87af0d1f30b901b13eb44a2eb;0.0;92127264.0;57576731;7.0;8.60000038;10.0;f;2.0
615;APROVADO;b78957e87af0d1f30b901b13eb44a2eb;0.0;92127264.0;57576731;7.0;7.19999981;10.0;f;1.0
616;APROVADO;b78957e87af0d1f30b901b13eb44a2eb;0.0;92127264.0;57576731;7.0;5.30000019;10.0;f;3.0
617;REPROVADO POR MÉDIA E POR FALTAS;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57576731;0.4;1.29999995;50.0;f;1.0
618;REPROVADO POR MÉDIA E POR FALTAS;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57576731;0.4;0.0;50.0;f;2.0
619;REPROVADO POR MÉDIA E POR FALTAS;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57576731;0.4;0.0;50.0;f;3.0
620;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57576731;0.0;0.0;62.0;f;1.0
621;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57576731;0.0;0.0;62.0;f;2.0
622;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57576731;0.0;0.0;62.0;f;3.0
623;APROVADO;43f0333c0ceb67c5e5fb58f15aec56e1;0.0;92127264.0;57576731;7.5;6.599999900000001;2.0;f;1.0
624;APROVADO;43f0333c0ceb67c5e5fb58f15aec56e1;0.0;92127264.0;57576731;7.5;8.89999962;2.0;f;2.0
625;APROVADO;43f0333c0ceb67c5e5fb58f15aec56e1;0.0;92127264.0;57576731;7.5;7.0;2.0;f;3.0
626;APROVADO POR NOTA;507b78920cea669978080e478577ae3a;0.0;92127264.0;57576731;6.5;6.19999981;0.0;f;1.0
627;APROVADO POR NOTA;507b78920cea669978080e478577ae3a;0.0;92127264.0;57576731;6.5;6.30000019;0.0;f;2.0
628;APROVADO POR NOTA;507b78920cea669978080e478577ae3a;0.0;92127264.0;57576731;6.5;7.099999900000001;0.0;f;3.0
629;APROVADO;3c3b91849365208aee8ffcf3625fe09e;0.0;92127264.0;57576731;7.5;7.69999981;6.0;f;1.0
630;APROVADO;3c3b91849365208aee8ffcf3625fe09e;0.0;92127264.0;57576731;7.5;7.599999900000001;6.0;f;2.0
631;APROVADO;3c3b91849365208aee8ffcf3625fe09e;0.0;92127264.0;57576731;7.5;7.30000019;6.0;f;3.0
632;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57576731;0.7;0.8999999759999999;32.0;f;2.0
633;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57576731;0.7;0.0;32.0;f;3.0
634;REPROVADO POR MÉDIA E POR FALTAS;b0d6eae7ca3a052474157988f5874bbc;0.0;92127264.0;57576731;0.7;1.29999995;32.0;f;1.0
635;APROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;57576732;8.1;10.0;4.0;f;1.0
636;APROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;57576732;8.1;7.5;4.0;f;2.0
637;APROVADO;35e2507cc2ed396f7078879369b27286;0.0;92127264.0;57576732;8.1;6.900000099999999;4.0;f;3.0
638;APROVADO POR NOTA;e4dcda7fa43cfcaa58044c501b34f030;0.0;92127264.0;57576732;5.7;3.0;17.0;f;1.0
639;APROVADO POR NOTA;e4dcda7fa43cfcaa58044c501b34f030;0.0;92127264.0;57576732;5.7;7.5;17.0;f;2.0
640;APROVADO POR NOTA;e4dcda7fa43cfcaa58044c501b34f030;0.0;92127264.0;57576732;5.7;6.5;17.0;f;3.0
641;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57576732;5.6;5.19999981;8.0;f;1.0
642;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57576732;5.6;4.0;8.0;f;2.0
643;APROVADO POR NOTA;685d382aceefa5031509c9bb87e613dd;0.0;92127264.0;57576732;5.6;3.4000001;8.0;t;3.0
644;APROVADO POR NOTA;6a70ede0992cec29bc1d4290ebdc1a6c;0.0;92127264.0;57576732;5.5;4.5;12.0;f;1.0
645;APROVADO POR NOTA;6a70ede0992cec29bc1d4290ebdc1a6c;0.0;92127264.0;57576732;5.5;2.5;12.0;t;2.0
646;APROVADO POR NOTA;6a70ede0992cec29bc1d4290ebdc1a6c;0.0;92127264.0;57576732;5.5;3.0999999;12.0;f;3.0
647;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;57576732;5.7;8.0;6.0;f;2.0
648;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;57576732;5.7;3.0999999;6.0;f;3.0
649;APROVADO POR NOTA;606187e0dfc21c1f377ad6df3a68e274;0.0;92127264.0;57576732;5.7;6.0;6.0;f;1.0
650;APROVADO POR NOTA;8f2376aeb9e3706397ca5ae77c5c6546;0.0;2000013.0;57576732;5.2;4.5;10.0;f;1.0
651;APROVADO POR NOTA;8f2376aeb9e3706397ca5ae77c5c6546;0.0;2000013.0;57576732;5.2;3.0;10.0;f;2.0
652;APROVADO POR NOTA;8f2376aeb9e3706397ca5ae77c5c6546;0.0;2000013.0;57576732;5.2;8.0;10.0;f;3.0
653;APROVADO;a51374362bc27d1817414a9afe7b215d;0.0;92127264.0;57576732;7.3;6.19999981;8.0;f;1.0
654;APROVADO;a51374362bc27d1817414a9afe7b215d;0.0;92127264.0;57576732;7.3;0.5;8.0;t;2.0
655;APROVADO;a51374362bc27d1817414a9afe7b215d;0.0;92127264.0;57576732;7.3;7.599999900000001;8.0;f;3.0
656;APROVADO POR NOTA;dd91e13bd82ebee8ef7105c552ec10e9;0.0;92127264.0;57576732;5.9;3.0;12.0;f;1.0
657;APROVADO POR NOTA;dd91e13bd82ebee8ef7105c552ec10e9;0.0;92127264.0;57576732;5.9;8.5;12.0;f;2.0
658;APROVADO POR NOTA;dd91e13bd82ebee8ef7105c552ec10e9;0.0;92127264.0;57576732;5.9;6.0999999;12.0;f;3.0
659;REPROVADO;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57576732;2.8;1.70000005;16.0;f;1.0
660;REPROVADO;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57576732;2.8;5.5;16.0;f;2.0
661;REPROVADO;a16ed96ee765c2ec436358814f6bc646;0.0;92127264.0;57576732;2.8;1.29999995;16.0;f;3.0
662;APROVADO POR NOTA;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57576732;5.0;1.5;16.0;t;1.0
663;APROVADO POR NOTA;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57576732;5.0;6.5;16.0;f;2.0
664;APROVADO POR NOTA;5b3d2761e4cc4619686d665c914585fd;0.0;92127264.0;57576732;5.0;3.0;16.0;f;3.0
665;APROVADO;46665a614e41672cc0e7ab15d2acacf1;0.0;92127264.0;57576732;9.0;9.0;4.0;f;1.0
666;APROVADO;46665a614e41672cc0e7ab15d2acacf1;0.0;92127264.0;57576732;9.0;8.0;4.0;f;2.0
667;APROVADO;46665a614e41672cc0e7ab15d2acacf1;0.0;92127264.0;57576732;9.0;9.89999962;4.0;f;3.0
668;APROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;57576732;7.5;6.5;10.0;f;1.0
669;APROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;57576732;7.5;9.5;10.0;f;2.0
670;APROVADO;c6e6b75a1e8fb3912dc281802313a782;0.0;92127264.0;57576732;7.5;6.5;10.0;f;3.0
671;APROVADO POR NOTA;87c02501ba0a3eaf5575b31fbc3122b8;0.0;17848940.0;57576732;5.6;3.5;12.0;f;1.0
672;APROVADO POR NOTA;87c02501ba0a3eaf5575b31fbc3122b8;0.0;17848940.0;57576732;5.6;7.5;12.0;f;2.0
673;APROVADO POR NOTA;87c02501ba0a3eaf5575b31fbc3122b8;0.0;17848940.0;57576732;5.6;5.69999981;12.0;f;3.0
674;APROVADO POR NOTA;c7f78ef4d6e39ad93441209267801600;0.0;92127264.0;57576732;6.9;7.599999900000001;16.0;f;3.0
675;APROVADO POR NOTA;c7f78ef4d6e39ad93441209267801600;0.0;92127264.0;57576732;6.9;5.0;16.0;f;1.0
676;APROVADO POR NOTA;c7f78ef4d6e39ad93441209267801600;0.0;92127264.0;57576732;6.9;8.0;16.0;f;2.0
677;APROVADO POR NOTA;af65b0051467eb06384d34802be17b9b;0.0;92127264.0;57576732;5.6;3.0;17.0;f;1.0
678;APROVADO POR NOTA;af65b0051467eb06384d34802be17b9b;0.0;92127264.0;57576732;5.6;7.0;17.0;f;2.0
679;APROVADO POR NOTA;af65b0051467eb06384d34802be17b9b;0.0;92127264.0;57576732;5.6;6.80000019;17.0;f;3.0
680;INDEFERIDO;e5f2810aa63e3d1d0472a76623334c72;;92127264.0;57576732;;;;;
681;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57576732;3.3;4.0;10.0;f;2.0
682;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57576732;3.3;0.0;10.0;f;3.0
683;CANCELADO;0b94a8805eba989f442796ed60e1899b;0.0;92127264.0;57576732;3.3;5.80000019;10.0;f;1.0
684;APROVADO POR NOTA;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;57576732;6.9;0.699999988;16.0;t;1.0
685;APROVADO POR NOTA;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;57576732;6.9;4.5;16.0;f;2.0
686;APROVADO POR NOTA;0e0595fa516d0c30274d615212d43adb;0.0;92127264.0;57576732;6.9;7.30000019;16.0;f;3.0
687;APROVADO POR NOTA;0188fee9f69676d5d450513676ffa20f;0.0;92127264.0;57576732;5.7;3.0;10.0;f;1.0
688;APROVADO POR NOTA;0188fee9f69676d5d450513676ffa20f;0.0;92127264.0;57576732;5.7;9.5;10.0;f;2.0
689;APROVADO POR NOTA;0188fee9f69676d5d450513676ffa20f;0.0;92127264.0;57576732;5.7;4.5999999;10.0;f;3.0
690;EXCLUIDA;212bde07a1ba6bc28727ceb5d9663bbb;;92127264.0;57576732;;;;;
691;CANCELADO;23098723b9dcb1e7ec6616f6b25a4da7;0.0;92127264.0;57586394;0.1;0.400000006;40.0;f;1.0
692;CANCELADO;23098723b9dcb1e7ec6616f6b25a4da7;0.0;92127264.0;57586394;0.1;0.0;40.0;f;2.0
693;CANCELADO;23098723b9dcb1e7ec6616f6b25a4da7;0.0;92127264.0;57586394;0.1;0.0;40.0;f;3.0
694;REPROVADO POR MÉDIA E POR FALTAS;3f6f02a08ef821f48beda481a97f2900;0.0;92127264.0;57586394;0.4;1.20000005;38.0;f;1.0
695;REPROVADO POR MÉDIA E POR FALTAS;3f6f02a08ef821f48beda481a97f2900;0.0;92127264.0;57586394;0.4;0.0;38.0;f;2.0
696;REPROVADO POR MÉDIA E POR FALTAS;3f6f02a08ef821f48beda481a97f2900;0.0;92127264.0;57586394;0.4;0.0;38.0;f;3.0
697;APROVADO POR NOTA;8c276d1506f0a45b6dee45ea862a7490;0.0;92127264.0;57586394;5.1;5.9000001;6.0;f;1.0
698;APROVADO POR NOTA;8c276d1506f0a45b6dee45ea862a7490;0.0;92127264.0;57586394;5.1;4.099999899999999;6.0;f;2.0
699;APROVADO POR NOTA;8c276d1506f0a45b6dee45ea862a7490;0.0;92127264.0;57586394;5.1;5.30000019;6.0;f;3.0
700;REPROVADO POR MÉDIA E POR FALTAS;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57586394;0.4;1.20000005;28.0;f;1.0
701;REPROVADO POR MÉDIA E POR FALTAS;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57586394;0.4;0.0;28.0;f;2.0
702;REPROVADO POR MÉDIA E POR FALTAS;945368d8c8df1119af662bfd1a848b52;0.0;92127264.0;57586394;0.4;0.0;28.0;f;3.0
703;REPROVADO POR MÉDIA E POR FALTAS;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57586394;2.6;3.9000001;50.0;f;1.0
704;REPROVADO POR MÉDIA E POR FALTAS;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57586394;2.6;2.20000005;50.0;f;2.0
705;REPROVADO POR MÉDIA E POR FALTAS;30327d430572d0c720dcd1682a39c361;0.0;92127264.0;57586394;2.6;1.79999995;50.0;f;3.0
706;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;57586394;6.1;4.9000001;12.0;f;1.0
707;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;57586394;6.1;6.4000001;12.0;f;2.0
708;APROVADO POR NOTA;3797d070ee3c0d06f8ca9e32d970dc0e;0.0;92127264.0;57586394;6.1;7.099999900000001;12.0;f;3.0
709;TRANCADO;01a7b34e2eb7d66f7490599d3790e709;;92127264.0;57586394;;;;;
710;APROVADO;1550c0575cf945e1713b41724da69fc8;0.0;;57586394;9.3;9.39999962;6.0;f;1.0
711;APROVADO;1550c0575cf945e1713b41724da69fc8;0.0;;57586394;9.3;9.5;6.0;f;2.0
712;APROVADO;1550c0575cf945e1713b41724da69fc8;0.0;;57586394;9.3;9.0;6.0;f;3.0
713;CANCELADO;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57586394;;;0.0;f;2.0
714;CANCELADO;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57586394;;;0.0;f;3.0
715;CANCELADO;b433ff4854fc0247521a8d85ac933932;0.0;92127264.0;57586394;;1.0;0.0;f;1.0
716;APROVADO POR NOTA;f0f2405e7e09f6c5676ae99e9fe01a29;0.0;92127264.0;57586394;5.0;3.9000001;0.0;f;2.0
717;APROVADO POR NOTA;f0f2405e7e09f6c5676ae99e9fe01a29;0.0;92127264.0;57586394;5.0;3.79999995;0.0;t;3.0
718;APROVADO POR NOTA;f0f2405e7e09f6c5676ae99e9fe01a29;0.0;92127264.0;57586394;5.0;6.19999981;0.0;f;1.0
719;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;57586394;1.4;0.800000012;12.0;f;1.0
720;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;57586394;1.4;3.0;12.0;f;2.0
721;CANCELADO;cbe40ea1cb2d08a912937532829ea391;0.0;92127264.0;57586394;1.4;0.400000006;12.0;f;3.0
722;APROVADO POR NOTA;56585232e87415ea7395240e20b750a8;0.0;92127264.0;57586394;5.7;2.4000001;12.0;t;1.0
723;APROVADO POR NOTA;56585232e87415ea7395240e20b750a8;0.0;92127264.0;57586394;5.7;5.4000001;12.0;f;2.0
724;APROVADO POR NOTA;56585232e87415ea7395240e20b750a8;0.0;92127264.0;57586394;5.7;3.79999995;12.0;f;3.0
725;APROVADO POR NOTA;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57586394;5.0;3.5999999;12.0;f;2.0
726;APROVADO POR NOTA;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57586394;5.0;5.69999981;12.0;f;3.0
727;APROVADO POR NOTA;851fe8913fe7e4e3bb131ee4a393bcb6;0.0;92127264.0;57586394;5.0;1.60000002;12.0;t;1.0
728;INDEFERIDO;6cc6a40c9f3aa897b8f73d3b95031fab;;92127264.0;57586394;;;;;
729;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57586394;0.9;2.79999995;46.0;f;1.0
730;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57586394;0.9;0.0;46.0;f;2.0
731;REPROVADO POR MÉDIA E POR FALTAS;52df7a26e3059a52241366146b904b01;0.0;92127264.0;57586394;0.9;0.0;46.0;f;3.0
732;INDEFERIDO;4b11fb51905da447d0cefc76ce4f5f94;;92127264.0;57586394;;;;;
733;DESISTENCIA;9684b8e9ace5dcd5c4c29bf4f21d2185;;92127264.0;57586394;;;;;
734;EXCLUIDA;ec5496d42d5c26200b9b756744aa3239;;;57586394;;;;;
735;APROVADO POR NOTA;b79c01c95fec207fe61e036ad42e8d3a;0.0;92127264.0;57586394;5.2;5.69999981;12.0;f;1.0
736;APROVADO POR NOTA;b79c01c95fec207fe61e036ad42e8d3a;0.0;92127264.0;57586394;5.2;5.9000001;12.0;f;2.0
737;APROVADO POR NOTA;b79c01c95fec207fe61e036ad42e8d3a;0.0;92127264.0;57586394;5.2;1.39999998;12.0;t;3.0
738;REPROVADO POR MÉDIA E POR FALTAS;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;57586394;0.7;2.0;28.0;f;1.0
739;REPROVADO POR MÉDIA E POR FALTAS;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;57586394;0.7;0.0;28.0;f;2.0
740;REPROVADO POR MÉDIA E POR FALTAS;52575c6e0954fa8ff0b0eccdd54e56fc;0.0;92127264.0;57586394;0.7;0.0;28.0;f;3.0
741;APROVADO POR NOTA;61b49c330f8ac0a64a6903ca154740f7;0.0;92127264.0;57586395;5.1;3.79999995;8.0;t;1.0
742;APROVADO POR NOTA;61b49c330f8ac0a64a6903ca154740f7;0.0;92127264.0;57586395;5.1;4.0;8.0;f;2.0
743;APROVADO POR NOTA;61b49c330f8ac0a64a6903ca154740f7;0.0;92127264.0;57586395;5.1;4.30000019;8.0;f;3.0
744;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57586395;8.0;7.5;2.0;f;1.0
745;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57586395;8.0;9.5;2.0;f;2.0
746;APROVADO;97fe348def50c5c3375b5167701c7202;0.0;92127264.0;57586395;8.0;7.099999900000001;2.0;f;3.0
747;APROVADO POR NOTA;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;57586395;6.2;7.0;4.0;f;1.0
748;APROVADO POR NOTA;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;57586395;6.2;3.5;4.0;f;2.0
749;APROVADO POR NOTA;8336cceaf3e6275f4bd0611280702f1e;0.0;92127264.0;57586395;6.2;8.0;4.0;f;3.0
750;APROVADO;7a1b1853a420d06922811b998fb6264f;0.0;92127264.0;57586395;8.1;9.0;6.0;f;2.0
751;APROVADO;7a1b1853a420d06922811b998fb6264f;0.0;92127264.0;57586395;8.1;8.10000038;6.0;f;3.0
752;APROVADO;7a1b1853a420d06922811b998fb6264f;0.0;92127264.0;57586395;8.1;7.099999900000001;6.0;f;1.0
753;APROVADO;0051970b8e57f667afa4ad2789426fa9;0.0;92127264.0;57586395;9.3;9.39999962;6.0;f;1.0
754;APROVADO;0051970b8e57f667afa4ad2789426fa9;0.0;92127264.0;57586395;9.3;9.5;6.0;f;2.0
755;APROVADO;0051970b8e57f667afa4ad2789426fa9;0.0;92127264.0;57586395;9.3;9.0;6.0;f;3.0
756;APROVADO POR NOTA;768519e21c9db3641c7c0d26e55d5574;0.0;92127264.0;57586395;6.7;4.4000001;0.0;f;1.0
757;APROVADO POR NOTA;768519e21c9db3641c7c0d26e55d5574;0.0;92127264.0;57586395;6.7;6.5;0.0;f;2.0
758;APROVADO POR NOTA;768519e21c9db3641c7c0d26e55d5574;0.0;92127264.0;57586395;6.7;9.19999981;0.0;f;3.0
759;APROVADO;c22b39f1343c183dc05a6e8a027a17bb;0.0;92127264.0;57586395;7.7;5.5999999;6.0;f;1.0
760;APROVADO;c22b39f1343c183dc05a6e8a027a17bb;0.0;92127264.0;57586395;7.7;9.5;6.0;f;2.0
761;APROVADO;c22b39f1343c183dc05a6e8a027a17bb;0.0;92127264.0;57586395;7.7;8.0;6.0;f;3.0
762;APROVADO;46ca5bcc0383d2734d26bf3bcc201b5a;0.0;92127264.0;57586395;7.7;7.5;4.0;f;1.0
763;APROVADO;46ca5bcc0383d2734d26bf3bcc201b5a;0.0;92127264.0;57586395;7.7;7.0;4.0;f;2.0
764;APROVADO;46ca5bcc0383d2734d26bf3bcc201b5a;0.0;92127264.0;57586395;7.7;8.69999981;4.0;f;3.0
765;APROVADO;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57586395;7.3;7.5;0.0;f;1.0
766;APROVADO;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57586395;7.3;7.5;0.0;f;2.0
767;APROVADO;982e1cd4eb21c2ae5483596c92e02a95;0.0;92127264.0;57586395;7.3;7.0;0.0;f;3.0
768;APROVADO POR NOTA;736b02f7e21fadd7be4b5e2c8e3220cc;0.0;92127264.0;57586395;5.1;7.5;10.0;f;3.0
769;APROVADO POR NOTA;736b02f7e21fadd7be4b5e2c8e3220cc;0.0;92127264.0;57586395;5.1;3.5;10.0;f;2.0
770;APROVADO POR NOTA;736b02f7e21fadd7be4b5e2c8e3220cc;0.0;92127264.0;57586395;5.1;4.4000001;10.0;f;1.0
771;REPROVADO POR MÉDIA E POR FALTAS;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57586395;0.3;0.0;30.0;f;3.0
772;REPROVADO POR MÉDIA E POR FALTAS;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57586395;0.3;0.0;30.0;f;1.0
773;REPROVADO POR MÉDIA E POR FALTAS;c248439e3e71ac44fd460e8a10e22d00;0.0;17848940.0;57586395;0.3;1.0;30.0;f;2.0
